frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
762,361,[2281.621337890625 1283.314208984375 2866.63427734375 1773.1390380859375],car,[2497.8603515625 1605.5289306640625 2660.345947265625 1661.5361328125],0.7508664727210999,DJ06EFD,0.20736975559681536
763,361,[2281.443359375 1285.720947265625 2867.185546875 1776.33837890625],car,[2495.919677734375 1608.22705078125 2661.749267578125 1665.218994140625],0.768338143825531,DJ06EFD,0.2823898605864807
764,361,[2282.43212890625 1290.7647705078125 2868.397705078125 1780.992431640625],car,[2497.710205078125 1614.6708984375 2671.467041015625 1671.399169921875],0.6998224258422852,DJOBEPD,0.12762885065003238
764,288,[992.7474975585938 1192.486572265625 1590.6243896484375 1669.86279296875],car,[1213.5047607421875 1508.022705078125 1370.415283203125 1559.2406005859375],0.50403892993927,LHSZZC,0.05719226595989123
765,361,[2282.397216796875 1294.58984375 2870.63623046875 1784.776611328125],car,[2493.99853515625 1615.1004638671875 2670.699462890625 1677.312744140625],0.7224528193473816,DJ05EPD,0.118589701573662
765,288,[989.4484252929688 1196.1776123046875 1593.404052734375 1675.8529052734375],car,[1215.6724853515625 1513.8380126953125 1372.9322509765625 1558.3985595703125],0.37925928831100464,LH15ZZC,0.22209056230737195
766,361,[2282.1513671875 1296.6298828125 2871.15234375 1787.8035888671875],car,[2494.17333984375 1622.29248046875 2668.18798828125 1674.680419921875],0.7097578644752502,GJD6E7D,0.20513116502951603
767,361,[2282.6953125 1300.1817626953125 2873.925048828125 1794.2001953125],car,[2501.9091796875 1630.4161376953125 2665.5146484375 1683.5064697265625],0.5790968537330627,DJ05EPP,0.35358216775622603
767,288,[984.7496948242188 1206.21484375 1599.0799560546875 1684.3170166015625],car,[1211.138427734375 1523.318115234375 1366.259521484375 1576.024658203125],0.370145708322525,LH15ZZC,0.15616027987845452
768,361,[2283.310791015625 1306.393310546875 2875.060791015625 1801.5137939453125],car,[2499.95556640625 1636.3800048828125 2664.365234375 1689.77392578125],0.38826000690460205,DJDSEPP,0.2571793322296983
769,361,[2283.39990234375 1309.731201171875 2875.778076171875 1805.8406982421875],car,[2498.879150390625 1636.798095703125 2679.0322265625 1692.523681640625],0.34636390209198,DJ05EPP,0.24983394928232333
770,288,[977.3701171875 1212.6121826171875 1592.6873779296875 1694.38037109375],car,[1190.4100341796875 1538.47705078125 1358.9859619140625 1589.66162109375],0.6708129644393921,LWSZZC,0.5875626118923555
770,361,[2283.19677734375 1313.75830078125 2878.093994140625 1811.545654296875],car,[2502.23876953125 1638.5299072265625 2703.983642578125 1696.9112548828125],0.2775481939315796,DJ05EPD,0.20136302187750466
771,361,[2282.9599609375 1317.765380859375 2880.396240234375 1817.3272705078125],car,[2498.993408203125 1645.40185546875 2676.09521484375 1700.189208984375],0.5787887573242188,DJ05EPD,0.28587257081453976
771,288,[973.8414306640625 1217.327880859375 1579.46240234375 1700.12109375],car,[1196.2437744140625 1542.1728515625 1357.247314453125 1593.670166015625],0.5652347207069397,LMSZZC,0.4599676855174767
772,361,[2282.7939453125 1320.118896484375 2881.3759765625 1820.69189453125],car,[2510.633056640625 1651.402587890625 2677.875 1703.2591552734375],0.7174166440963745,DJ05EPP,0.4497892686963449
772,288,[971.721435546875 1219.7322998046875 1575.1483154296875 1703.630126953125],car,[1184.1190185546875 1542.160400390625 1350.294189453125 1594.423828125],0.6037534475326538,LMSZZC,0.5766616864064015
773,361,[2282.81494140625 1323.8323974609375 2881.911376953125 1826.4810791015625],car,[2501.259033203125 1656.2808837890625 2676.637451171875 1710.8997802734375],0.798526406288147,DJOBEPDI,0.06446120902419485
774,361,[2283.392822265625 1328.142333984375 2882.91748046875 1832.276611328125],car,[2497.436279296875 1664.107177734375 2681.219970703125 1719.5694580078125],0.7484462857246399,DJOBEPD,0.13678449732170725
774,288,[966.7359619140625 1225.6865234375 1583.5147705078125 1714.7662353515625],car,[1192.5916748046875 1554.8865966796875 1347.1239013671875 1602.0596923828125],0.27312156558036804,LN15ZZC,0.7718104079166682
775,361,[2283.304443359375 1330.6993408203125 2884.50634765625 1836.6968994140625],car,[2501.074951171875 1664.275634765625 2676.996826171875 1721.3759765625],0.7569150328636169,OJ06EPD,0.06639151870038712
775,288,[964.355712890625 1228.349853515625 1574.768310546875 1718.3448486328125],car,[1188.3544921875 1556.08154296875 1345.4520263671875 1605.216064453125],0.6970144510269165,LN15ZZC,0.4364236906392972
776,288,[958.6631469726562 1232.3724365234375 1578.469970703125 1725.5853271484375],car,[1187.35546875 1561.434814453125 1343.8765869140625 1606.509521484375],0.7021039724349976,LISZZC,0.6081663284447606
776,361,[2283.71337890625 1334.0604248046875 2888.072265625 1843.1829833984375],car,[2498.65771484375 1675.2381591796875 2689.367919921875 1728.216064453125],0.5067885518074036,6JOBEPO,0.10171863559430229
777,361,[2284.065673828125 1338.060546875 2892.791259765625 1849.6351318359375],car,[2504.7275390625 1680.541259765625 2680.635498046875 1735.810546875],0.7405070066452026,GJ05EPD,0.06910584572901446
777,288,[953.0428466796875 1236.83447265625 1583.2178955078125 1734.8128662109375],car,[1182.5064697265625 1570.2705078125 1342.491455078125 1614.2769775390625],0.6173581480979919,LN15ZZC,0.8353852517063747
778,361,[2283.3408203125 1340.683349609375 2896.30224609375 1853.752197265625],car,[2508.999755859375 1686.324951171875 2681.587646484375 1740.1605224609375],0.7126498222351074,GJ06EPD,0.3243332672660568
778,288,[949.705322265625 1238.7960205078125 1592.2039794921875 1737.623046875],car,[1181.379638671875 1573.958984375 1344.5841064453125 1619.034423828125],0.6792634129524231,LM15ZZC,0.31862972532559747
779,361,[2284.2216796875 1345.762451171875 2897.00341796875 1861.6851806640625],car,[2507.870361328125 1687.2095947265625 2687.74951171875 1745.81396484375],0.6836135983467102,6JOBED,0.40848579314856553
779,288,[946.0986938476562 1241.8023681640625 1588.2711181640625 1743.29541015625],car,[1180.8394775390625 1577.23974609375 1343.419189453125 1627.42529296875],0.598292887210846,LN15ZZC,0.5786141582537294
780,288,[943.1261596679688 1244.7197265625 1585.3538818359375 1750.1119384765625],car,[1168.5078125 1585.3597412109375 1341.8463134765625 1635.5672607421875],0.50705486536026,LNSZZC,0.8474938355458558
780,361,[2284.586669921875 1351.9556884765625 2896.494384765625 1869.0975341796875],car,[2506.8349609375 1693.2220458984375 2685.959716796875 1747.7032470703125],0.41824302077293396,DOBEPD,0.3767959497016852
781,361,[2284.913330078125 1354.33447265625 2896.529296875 1871.27783203125],car,[2501.230224609375 1692.6280517578125 2688.544677734375 1752.3255615234375],0.7707213759422302,DJ06EPD,0.37077827452161144
781,288,[942.0186767578125 1245.7381591796875 1584.220947265625 1754.382568359375],car,[1158.507568359375 1586.827880859375 1338.462158203125 1635.11865234375],0.5689544081687927,LM15ZZC,0.9048755851040894
782,361,[2285.0419921875 1360.3602294921875 2899.00927734375 1877.8194580078125],car,[2503.239990234375 1699.771728515625 2686.587158203125 1760.830078125],0.8147401213645935,DJOBEPD,0.2607007862706916
782,288,[939.9755859375 1249.1314697265625 1587.127197265625 1760.529296875],car,[1155.96630859375 1590.526611328125 1333.116943359375 1647.768310546875],0.8073031306266785,LN15ZZC,0.8365952320277753
783,361,[2284.7998046875 1365.6240234375 2900.458984375 1883.5606689453125],car,[2507.45361328125 1708.2689208984375 2687.4853515625 1769.3939208984375],0.7931273579597473,0OGEPD,0.11582038359689693
783,288,[938.7013549804688 1253.7789306640625 1586.5692138671875 1765.214599609375],car,[1163.3660888671875 1595.7652587890625 1334.49365234375 1651.23779296875],0.7266517877578735,LNSZZC,0.3106510945470537
784,361,[2285.40576171875 1369.1925048828125 2901.28515625 1887.4296875],car,[2499.213134765625 1710.6229248046875 2684.84033203125 1770.0816650390625],0.7291410565376282,GJOBERD,0.04293670028486065
784,288,[936.1617431640625 1256.976806640625 1586.579345703125 1769.47900390625],car,[1172.6895751953125 1601.8638916015625 1327.117431640625 1651.7454833984375],0.34147605299949646,LW15ZZC,0.22662067239309486
785,288,[932.1790771484375 1262.8392333984375 1585.9373779296875 1775.2845458984375],car,[1162.115478515625 1605.359375 1330.6536865234375 1656.46044921875],0.7457853555679321,LWSZZC,0.12417529660700333
785,361,[2285.856201171875 1373.9776611328125 2902.635009765625 1893.9844970703125],car,[2503.401123046875 1721.1328125 2692.1953125 1778.442626953125],0.6897384524345398,D6ERW,0.10580622584903408
786,361,[2285.345703125 1379.8681640625 2905.709228515625 1902.956787109375],car,[2505.600830078125 1727.78955078125 2690.58203125 1787.551513671875],0.8321622014045715,DEERW,0.10150017148418179
786,288,[930.5394897460938 1271.0186767578125 1584.2816162109375 1780.44140625],car,[1162.0682373046875 1610.71923828125 1340.923828125 1660.773681640625],0.6703280210494995,LN15ZZC,0.3913747052477416
787,361,[2284.54248046875 1383.6357421875 2906.3154296875 1906.68017578125],car,[2513.3837890625 1732.5054931640625 2689.82080078125 1788.1146240234375],0.812529981136322,DJOEEFW,0.05655096577402077
787,288,[925.4803466796875 1271.0552978515625 1576.3792724609375 1781.17822265625],car,[1160.357666015625 1615.5970458984375 1317.5335693359375 1664.282958984375],0.6730348467826843,LMSZZC,0.39032114915567245
788,361,[2283.929931640625 1389.424560546875 2909.806640625 1914.0631103515625],car,[2509.428466796875 1735.4879150390625 2691.2353515625 1792.7933349609375],0.8008573055267334,DOGEPD,0.07654249239065268
788,288,[922.3155517578125 1274.3997802734375 1571.950439453125 1784.37353515625],car,[1156.4298095703125 1619.7320556640625 1321.3953857421875 1670.9224853515625],0.7567940950393677,LN15ZZC,0.502287078711265
789,361,[2283.940673828125 1394.9305419921875 2913.484130859375 1919.3134765625],car,[2506.87939453125 1740.985107421875 2689.3583984375 1797.67822265625],0.8064078688621521,DJOBE?D,0.03893930736001309
790,361,[2284.373779296875 1397.9024658203125 2915.603271484375 1922.3310546875],car,[2511.33642578125 1742.6572265625 2688.851318359375 1800.59326171875],0.8059096336364746,DJO6E?D,0.0560520437101688
790,288,[916.0663452148438 1281.0694580078125 1568.7603759765625 1790.9853515625],car,[1141.0247802734375 1632.091552734375 1314.4205322265625 1683.3017578125],0.6098547577857971,LNSZZC,0.4177371729250568
791,361,[2284.27685546875 1404.36474609375 2916.590087890625 1928.447265625],car,[2515.25244140625 1751.2618408203125 2686.322021484375 1805.608642578125],0.811367928981781,GJ06EPO,0.08010968032129262
791,288,[912.239013671875 1285.492919921875 1563.6348876953125 1797.8114013671875],car,[1140.3509521484375 1634.748046875 1311.8310546875 1688.9150390625],0.7974553108215332,LN15ZZC,0.5681697032071377
792,361,[2284.3251953125 1409.983642578125 2916.400146484375 1937.1580810546875],car,[2510.22021484375 1758.4434814453125 2691.421875 1819.8043212890625],0.8143763542175293,DJOBEPD,0.16703383374761904
792,288,[908.250732421875 1291.03759765625 1567.232421875 1804.8265380859375],car,[1142.052734375 1642.9171142578125 1305.48095703125 1697.4327392578125],0.7298465371131897,LM15ZZC,0.2268181314885116
793,361,[2284.056396484375 1414.295166015625 2917.807861328125 1941.912353515625],car,[2513.489501953125 1760.28369140625 2694.83935546875 1821.299560546875],0.8111200928688049,DJ06EPD,0.17942236020870278
793,288,[905.4295654296875 1294.0472412109375 1565.2984619140625 1810.1622314453125],car,[1142.958984375 1648.6290283203125 1306.808837890625 1697.6683349609375],0.4207421839237213,LMSZZC,0.8222638874855271
794,361,[2284.369384765625 1420.359619140625 2920.054443359375 1949.89111328125],car,[2513.78466796875 1774.348388671875 2693.802978515625 1829.2001953125],0.676438570022583,DJO6ED,0.34476652603504715
794,288,[901.3850708007812 1297.4864501953125 1556.5850830078125 1816.1942138671875],car,[1140.277587890625 1652.2086181640625 1299.3826904296875 1698.3944091796875],0.3898327648639679,LM15ZZC,0.2743697379071662
795,361,[2284.28515625 1426.1185302734375 2922.585693359375 1958.023193359375],car,[2517.125244140625 1780.19091796875 2690.057373046875 1837.771728515625],0.8173227310180664,LJD6ER0,0.053214439177432425
795,288,[896.907958984375 1303.778076171875 1558.289306640625 1824.120361328125],car,[1134.0494384765625 1656.555908203125 1301.045654296875 1705.8369140625],0.790558397769928,LM15ZZC,0.839387143869164
796,361,[2284.486328125 1430.2725830078125 2924.2431640625 1962.3582763671875],car,[2519.047607421875 1782.5137939453125 2699.15673828125 1840.0953369140625],0.8183174133300781,DJDBER0,0.0917848600706031
796,288,[894.48486328125 1305.00390625 1559.6168212890625 1827.4058837890625],car,[1131.0133056640625 1656.9495849609375 1303.25439453125 1711.8138427734375],0.8157822489738464,LN15ZZC,0.7556926240028514
797,361,[2283.797119140625 1434.533935546875 2926.8037109375 1968.58251953125],car,[2516.9501953125 1783.787841796875 2703.385009765625 1843.19970703125],0.8275400400161743,DJD6GPD,0.2068195692303681
797,288,[891.404052734375 1309.315673828125 1563.9808349609375 1832.1768798828125],car,[1127.8660888671875 1667.3609619140625 1297.763427734375 1716.8843994140625],0.7996156811714172,LH15ZZC,0.2583327181691238
798,361,[2284.484375 1439.2652587890625 2927.79736328125 1973.102783203125],car,[2518.165283203125 1791.72509765625 2697.3515625 1849.5556640625],0.7839457988739014,GJOBEPD,0.3462344932732637
798,288,[887.3172607421875 1315.42236328125 1561.3612060546875 1838.6964111328125],car,[1127.8936767578125 1672.9105224609375 1300.569091796875 1724.7813720703125],0.7423629760742188,LISZZC,0.8080595774497744
799,361,[2285.254638671875 1442.5301513671875 2927.414306640625 1976.8204345703125],car,[2519.641357421875 1794.099609375 2706.814697265625 1853.9366455078125],0.8115781545639038,GJ06EPD,0.18678391540102468
799,288,[884.944580078125 1320.495849609375 1558.9857177734375 1843.2388916015625],car,[1120.1209716796875 1676.651123046875 1293.875732421875 1730.7020263671875],0.5718744397163391,LH15ZZC,0.2623812452229263
800,288,[880.3017578125 1327.36083984375 1558.5245361328125 1850.287353515625],car,[1121.553955078125 1683.8580322265625 1293.01611328125 1738.4970703125],0.8191327452659607,LH15ZZC,0.6807873110868314
800,361,[2284.512939453125 1447.27685546875 2928.525390625 1984.594970703125],car,[2518.31982421875 1805.9322509765625 2702.9677734375 1863.2288818359375],0.8167070746421814,GJOBEPD,0.24278932505281542
801,361,[2284.623779296875 1452.5458984375 2929.579345703125 1992.805419921875],car,[2522.537841796875 1812.580810546875 2703.419677734375 1870.153564453125],0.7779086828231812,GJ06EPV,0.15000020674148326
801,288,[872.41015625 1332.56005859375 1556.795166015625 1858.69677734375],car,[1117.16162109375 1691.6290283203125 1283.155517578125 1743.0384521484375],0.5671912431716919,LH15ZZC,0.5356575875355428
802,361,[2284.4638671875 1455.5364990234375 2929.6337890625 1998.685791015625],car,[2521.70263671875 1819.03271484375 2710.1416015625 1872.97705078125],0.7339969873428345,CJ05EPD,0.2954171923911154
802,288,[869.5277709960938 1335.282470703125 1554.367431640625 1862.878662109375],car,[1115.964599609375 1697.2255859375 1285.1031494140625 1745.2655029296875],0.3535023033618927,LW15ZZC,0.3413286311531636
803,361,[2285.040771484375 1462.7750244140625 2932.20849609375 2006.2357177734375],car,[2519.892333984375 1825.58251953125 2709.990234375 1878.834716796875],0.7704644799232483,DJ05EPV,0.2143529900867383
803,288,[866.7058715820312 1340.857177734375 1550.836669921875 1868.829345703125],car,[1115.9263916015625 1697.6341552734375 1282.2735595703125 1748.4986572265625],0.6571810245513916,LN15ZZC,0.22133356779839114
804,361,[2284.3681640625 1468.77197265625 2933.83544921875 2013.38818359375],car,[2516.792724609375 1829.8974609375 2711.40283203125 1884.964599609375],0.7894557118415833,JN6EPD,0.08971130158079958
804,288,[860.5718994140625 1344.4727783203125 1547.538330078125 1875.419189453125],car,[1111.443359375 1705.1531982421875 1277.1611328125 1753.7618408203125],0.6067709922790527,LN15ZZC,0.4535661294923328
805,361,[2284.173828125 1472.354248046875 2934.597412109375 2017.2822265625],car,[2520.280517578125 1829.8355712890625 2717.4462890625 1889.5576171875],0.8310348391532898,DJO6EPDI,0.06211870870095518
805,288,[857.3527221679688 1347.544677734375 1544.1019287109375 1879.0972900390625],car,[1108.677001953125 1707.7342529296875 1301.4427490234375 1759.6944580078125],0.6032875776290894,LN15ZZC,0.37237219265894855
